Date	Code	Headline	Relevance
5-May	DPA	Turkey calls for action by global community on Israel-Gaza tensions	0
5-May	PTI	Erdogan condemns Israeli Gaza bombing of Turkish news agency offices	0
5-May	BES	Valor: On Twitter, Bolsonaro says media will not have regulation	0
5-May	BES	Valor: Bolsonaro to Sign Taurus Decree to Break Monopoly	0
5-May	BES	Valor: Bolsonaro says China authorized purchase of pork fat from Brazil	0
5-May	BES	Estadão: Bolsonaro decree will require transparency for the lobby	0
5-May	BN	U.S.-China Trade Deal Talks Enter Endgame: Global Economy Week	1
5-May	BES	Estadão: Maia defends Bolsonaro after critic of mayor of New York	0
6-May	BI	GULF INSIGHT: Oil Fiscal Breakevens Are Misleading -- Here’s Why	0
6-May	BN	Why Russian Missiles (Again) Divide Turkey and U.S.: QuickTake	0
6-May	FTI	Turkey election board order to rerun Istanbul race sparks protest	1
6-May	DPA	3RD LEAD Turkey's election body orders re-run of contentious Istanbul election By Anindita Ramaswamy, DPA	0
6-May	APW	AP NewsAlert: NewsBreak: Turkish President's Spokesman Calls Invalidated Istanbul Mayoral Election a 'Victory for Democracy'	0
6-May	APW	The Latest: EU Official Thinks Pressure Voided Turkey Vote	1
6-May	DPA	EXTRA Defiant Istanbul mayor condemns re-run decision	1
6-May	CTX	Roundup: Turkey to re-run vote in Istanbul following opposition	1
6-May	BN	Erdogan Gets His Way With Rerun of Istanbul Vote as Markets Reel	1
6-May	TEL	Turkey Election Body Orders Istanbul Vote Re-run After President's Party Complains About Result	1
6-May	BN	*IMAMOGLU SAYS HE WAS TRUE WINNER OF MARCH 31 ISTANBUL ELECTIONS	0
6-May	BN	*CHP'S IMAMOGLU SPEAKS AFTER ISTANBUL VOTE RERUN DECISION	0
6-May	BFW	Bolsonaro Award Likely to Be in Dallas May 14-16: Spokesman	0
6-May	BFW	Brazil Minister Says ToR Auction Doesn’t Need to Pass Congress	0
6-May	NTX	Brazilian students reject education cuts against Bolsonaro	0
6-May	BFW	*BRAZIL AGRICULTURE MIN. VISITING 16 ASIAN COUNTRIES: PRESIDENCY	0
6-May	BFW	LATAM CRUDE: Brazil Oil Loadings; South Korea’s Mexico Imports	0
6-May	BN	Brazil Cabinet Generals Incensed by Friendly Fire From Radicals	0
6-May	ANS	Brasile: sesta imputazione per ex presidente Temer	0
6-May	BFW	Bolsonaro Said to Consider Other U.S. City to Receive Award	0
6-May	BFW	*BOLSONARO SAID TO CONSIDER OTHER U.S. CITY TO RECEIVE AWARD	0
6-May	BFW	Brazil House Govt Leader Says 36 Cmte Members May Back Reform	1
6-May	SBN	Peste porcina en China afecta exportaciones brasileñas de soja	0
6-May	BFW	Bolsonaro Says Brazil’s Administration Is Not Divided	1
6-May	BFW	Brazil’s Guedes Says Economy Will Grow From July On	1
6-May	BN	*BRAZIL HOUSE GOVT LEADER SAYS 36 CMTE MEMBERS MAY BACK REFORM	0
6-May	BN	*BRAZIL GOVT SEEKS APPROVAL FOR FULL PENSION BILL: HOUSE LEADER	1
7-May	NYT	Turkey, U.N. Report, Royal Baby: Your Tuesday Briefing	0
7-May	PTI	Turkey election body orders Istanbul vote re-run	1
7-May	DPA	4TH LEAD Turkey's election body orders re-run of contentious Istanbul election By Anindita Ramaswamy, DPA	0
7-May	AXS	Turkey's election board gives Erdogan a redo in Istanbul after stinging local defeat	0
7-May	APW	Students in Brazil Protest School Budget Cuts	0
7-May	NTX	Brazilian media highlights tension between military and Bolsonaro adviser	0
7-May	BES	Folha: On the first day at Apex, the military dismissed directors linked to Ernesto Araújo	0
7-May	BFW	*CPFL ENERGIAS RENOVAVEIS REPORTS 1Q19 NET LOSS OF BRL93M	0
7-May	BI	Financials: Turkey Tumult to Shadow European Bank Results	1
7-May	BGT	Istanbul To Hold Revote for Mayor on June 23; Turkish Opposition Says, We Will Take Back What Is Stolen from Us; Pompeo..	0
7-May	GO1	Rep. Smith: Rep. Smith Statement on Turkey	0
7-May	CTX	Spotlight: Istanbul election re-run decision fuels Turkey's	0
7-May	FTI	Rerunning the Istanbul election will hurt Turkey	1
7-May	BI	No Good Will Come From Re-Run of Istanbul Vote	0
7-May	CTX	Roundup: New election in Istanbul sparks frustration	0
7-May	DPA	2ND LEAD Ousted Istanbul mayor Ekrem Imamoglu: 'Everything will be all right' By Anindita Ramaswamy, DPA	0
7-May	BFW	EM Day Ahead: China Trade Balance, Thailand Rate, Brazil Rate	1
7-May	BN	Bridgewater Research Head Says Brazil Rebound Offers Opportunity	1
7-May	BFW	Brazil Oil Exports Rise to 9-Month High; Govt. Revises 2019 Data	1
7-May	BFW	Brazil President Says Name for Cities Ministry Not Yet Discussed	0
7-May	BN	Mobius Bets on Brazil, Says Bolsonaro Is ‘Terrific’ President	0
7-May	BFW	*BRAZIL PRESIDENT SAYS NAME FOR CITIES CABINET NOT YET DISCUSSED	0
7-May	BFW	Brazil Govt Mulls Alexandre Baldy for Cabinet Post: Estado	0
7-May	BN	*BRAZIL GOVT MULLS ALEXANDRE BALDY FOR CABINET POST: ESTADO	0
7-May	BN	Brazil Bill Would Deter Low-Cost Carriers, Regulator Says (1)	0
7-May	BFW	Agri Giant Cargill Says Brazil President Pretti to Step Down	0
7-May	BFW	Brazil Pension Bill Rapporteur Seeks to Hold All Hearings in May	1
7-May	BN	Top Hedge Fund Says Brazil Pessimism Could Bring Happy Surprises	0
7-May	BFW	Mobius Shruggs Off Trade Fears, Says EM Currencies Are Cheap	0
8-May	NYT	Trump Taxes, Erdogan, Royal Family: Your Wednesday Briefing	0
8-May	DPA	Hessische Niedersaechsische Allgemeine on partial Turkish poll re-run	0
8-May	DPA	Rhein-Neckar-Zeitung on Turkish poll re-run in Istanbul	0
8-May	BN	Lira Rout Revives Calls for Interest-Rate Hikes as Outlook Dims	1
8-May	WPT	Opinion: Istanbul Might Again Reject Erdogan’s Authoritarianism	1
8-May	NTX	Trabajadores y estudiantes preparan protestas contra Bolsonaro en Brasil	0
8-May	FTI	Bolsanaro's blunt-talking sons build Brazil [...]	0
8-May	BFW	Mexico Asks Brazil Justice Min to Help With Odebrecht Case: Rtrs	0
8-May	NTX	Bolsonaro liberalizes import, trade and possession of weapons in Brazil	1
8-May	PTI	Brazil national museum recovers 200 Egypt pieces after fire	0
8-May	BNA	Turkey Tax Agency Updates Special Consumption Tax Rates on Fuels	1
8-May	GO1	State Dept: Cancellation of Istanbul Mayoral Election Results	1
8-May	GO5	For Affairs Min: Press release on Foreign Minister Sergey Lavrov’s telephone conversation with Turkish Foreign Minister Mevlut	0
8-May	CTX	Turkey's main opposition appeals for cancelling 2018 elections	1
8-May	PTI	India, Turkey vow to step up trade ties	0
8-May	NYT	Populists Don’t Lose Elections	0
8-May	BFW	Turkish Treasury Cash Budget Deficit 14.3b Liras in April	1
8-May	BN	*TURKEY CASH BUDGET DEFICIT 14.3B LIRAS IN APRIL	0
8-May	DPA	Turkish opposition seeks to cancel 2018 elections and Istanbul vote	0
8-May	GO6	MEA: India-Turkey Foreign Office Consultations	0
8-May	BN	Former Brazil Environment Ministers Slam Bolsonaro’s Policies	0
8-May	BI	BRAZIL REACT: Weaker Activity Not Sufficient for a Rate Cut	1
8-May	BN	*BRAZIL COURT ORDERS EX-PRESIDENT TEMER BACK TO JAIL: GLOBO	0
8-May	APW	Human Rights Commission Condemns Brazilian Governor	0
8-May	BN	Brazil Holds Key Rate at 6.50% and Signals No Cuts in Sight	1
8-May	BFW	*IGUA APPROVES SALE OF BRL120M IN LOCAL NOTES	0
8-May	BFW	Brazil’s Multiplus Publicly-Traded Company Register Canceled: B3	0
8-May	BI	BRAZIL REACT: BCB Meeting Suggests Rate Cut Still Not Base Case	0
8-May	BFW	Petrobras Maintains Gasoline, Diesel Prices for May 9	0
8-May	BN	*BRAZIL CENTRAL BANK PUBLISHES STATEMENT WITH KEY RATE DECISION	0
9-May	BI	SAUDI INSIGHT: Heatmap Shows Economy Humming at Pre-Purge Clip	0
9-May	GO6	Radio Pakistan: Expect move against terrorists soon: Turkish President	0
9-May	CTX	Brazil donates anti-rabies vaccines to Haiti	0
9-May	DPA	Brazilian judge orders ex-president Temer back to prison	0
9-May	CTX	Trump notifies Congress to designate Brazil as Major Non-NATO	1
9-May	BRN	TRUMP MOVES TO DESIGNATE BRAZIL 'MAJOR NON-NATO ALLY'	0
9-May	BFW	Brazil Economy Minister Attends House Hearing With Less Clashes	0
9-May	BN	Majority of Brazilians Support Pension Reform, CNI Poll Shows	1
9-May	BES	Estadio: Bolsonaro hits the hammer and goes to Dallas to receive a prize	0
9-May	BN	Brazil Court Orders Ex-President Michel Temer Back to Prison	0
9-May	BES	Government announces inclusion of 59 projects in concession plan; forecast is to raise R $ 1.6 trillion	1
10-May	GO8	ForMinistry (TR): QA-31, 10 May 2019, Statement of the Spokesperson of the Ministry of Foreign Affairs, Mr. Hami Aksoy, in	0
10-May	BN	Trade War Escalation Sends Shock Waves Amid Sell-Offs: EM Review	0
10-May	NYT	Has Erdogan Created His Perfect Opponent?	0
10-May	WPT	Electoral Irregularities Benefited Turkey’s Ruling Party, Not the Opposition	0
10-May	BFW	Stocks Rebound; Turkey Denies S-400 Deal Is Off: Macro Squawk	0
10-May	BFW	Turkey Denies Report on Dropping Russia’s S-400 That Lifted Lira	0
10-May	BFW	Turkish Presidential Office Refutes Bild Report on Russia Deal	0
10-May	BFW	Turkish Lira Rallies Past 6.00/USD on Report of S-400 Decision	1
10-May	APW	The Latest: Turkey Says Syrian Troops Violate Cease-fire	0
10-May	FTI	Turkey’s central bank ramps up use of borrowed dollars	1
10-May	APW	Turkey Calls for End to Syrian Forces Offensive on Idlib	0
10-May	ANS	Salini Impregilo: costruisce nuovo Orient Express in Turchia	0
10-May	DPA	1ST LEAD Journalist Deniz Yucel says he was tortured in Turkish prison By DPA correspondents	0
10-May	BFW	Turkish Government Fines Facebook Due to Photo API Bug	0
10-May	BN	*TURKISH GOVT BODY IMPOSES 1.65M LIRAS FINE ON FACEBOOK: ANADOLU	0
10-May	BN	Erdogan’s Big Political Drama in Istanbul Gets a Surprise Actor	0
10-May	BFW	Fitch: Turkey Govt Has Strong Propensity to Support State Banks	1
10-May	GO8	ForMinistry (TR): THE SIXTH MEETING OF THE REFORM ACTION GROUP PRESS STATEMENT ANKARA, 9 MAY 2019	0
10-May	GO7	Franqueños celebrated the start of integration bridge Paraguay - Brazil	0
10-May	BFW	Petrobras Maintains Gasoline, Diesel Prices for May 11	0
10-May	BFW	*PETROBRAS MAINTAINS GASOLINE, DIESEL PRICES FOR MAY 11	0
10-May	BFW	Brazil 2019 GDP Forecast Cut to 1.1% From 1.9% by Bradesco	1
10-May	BFW	Brazil’s Lorenzoni Says Congress to Vote CenBank Autonomy Soon	0
10-May	BES	O Globo Extra: Bolsonaro exonerates 'militant' coordinator of the Climate Change Forum	0
10-May	BN	Bolsonaro’s Relations With Congress Are Improving, Speaker Says	0
10-May	BN	Trade War Escalation Sends Shock Waves Amid Sell-Offs: EM Review	1
10-May	GO7	Precidencia (PY): Paraguay y Brasil dan histórico paso para la integración	0
10-May	BFW	Brazilian Traders Seem More Focused on China Than Local News	0
10-May	BFW	*BRAZIL HOUSE SPEAKER: TIES BETWEEN CONGRESS, GOVT IMPROVING	0
10-May	BFW	*BRAZIL HOUSE SPEAKER: THERE'S TIME TO PASS CABINET REFORM VOTE	0
10-May	BFW	*BRAZIL HOUSE SPEAKER: DELAYING CABINET REFORM VOTE NOT AN ISSUE	0
10-May	BFW	Brazil's Rumo Sees Co. Unhurt From Drop in Soybeans Exports: CFO	0
11-May	DPA	Erdogan rejects Western criticism of Istanbul poll re-run	0
11-May	FEX	Turkey denies scrapping Russia S-400 missile deal after US	0
11-May	CTX	Spotlight: Turkey, France in spat over reciprocity in opening	0
11-May	BN	Erdogan Ally Bahceli Isn’t Troubled by Ocalan Contacting Lawyers	0
11-May	NYT	Has Erdogan Created His Perfect Opponent?	0
11-May	GO6	Pak Press Info: PR No.55 WIDE-RANGING CONSULTATIONS ON PAKISTAN-TURKEY STRATEGIC ECONOMIC FRAMEWORK HELD IN ANKARA Islamabad,	0
11-May	GO6	Radio Pakistan: Pakistan, Turkey discuss Strategic Economic Framework in Ankara aimed at boosting trade ties	0
11-May	DPA	1ST LEAD Turkey releases one of three detained government-critical journalists By Ergin Hava, DPA	0
11-May	DPA	Report: Three government-critical journalists detained in Turkey	0
11-May	FTI	Turkey’s central bank ramps up use of borrowed dollars	0
11-May	CTX	Spotlight: Turkey's tourism on rise ahead of hopeful summer	1
11-May	FTI	Turkey accelerates dollar borrowing to prop up lira	1
11-May	FTI	Lira crisis Turkey's central bank	1
11-May	BES	New York mayor calls Bolsonaro 'homophobic with pride'	0
11-May	NTX	Justicia y Congreso cuestionan decreto de Bolsonaro sobre porte de armas	0
11-May	BES	Mexico opens market for rice export benefited from Brazil, says government	1
11-May	BES	Government wants to grant 20 national parks to private initiative this year	0
11-May	BES	Lula asks the STJ to comply with the remainder of the open trial triple case penalty	0
11-May	BES	State: Debt makes government hostage of Congress	0
11-May	BES	Without Social Security, the business will be to invest outside Brazil', says fund manager BTG Pactual	0
11-May	BES	Folha: No commitment and scattered base, Bolsonaro accumulates defeats in Congress	0
11-May	BES	Moro Attack Suggests Armor to Guedes	0
11-May	FTI	Brazil’s Ronaldo on owning a club, fame and playing under Berlusconi	0
11-May	CTX	Brazilian president ordered to give explanations of gun carry	0
11-May	APW	Brazilian Judge Gives Bolsonaro 5 Days to Clarify Gun Decree	0
12-May	BFW	EM Day Ahead: Trade War, India Inflation, Turkey Current Account	0
12-May	BN	EM Review: Trade War Escalation Sent Shock Waves Through Market	1
12-May	DPA	Additional party backs main opposition candidate for Istanbul vote	0
12-May	DPA	CORRECTION Turkish engineer killed in car bomb attack in Somalia	0
12-May	DPA	Turkish engineer killed in car bomb attack in Somalia	0
12-May	BN	EM Review: Trade War Escalation Sent Shock Waves Through Market	0
12-May	BES	Bolsonaro promises correction of the Income Tax table for inflation	1
12-May	BES	Bolsonaro says he will nominate Sergio Moro to the Supreme	0
12-May	BES	Estadão: Bolsonaro: In the 1st place I have in the STF, I hope to fulfill my commitment to Moro, to indicate him	0
12-May	BES	Folha: Bolsonaro says he will nominate Sergio Moro for a seat at the STF	0
12-May	BFW	Bolsonaro Could Drop Capitalization From Pension Reform: Globo	1
12-May	BES	Meeting with George W. Bush should be high point of Bolsonaro visit to Texas	0
13-May	FTI	Erdogan targets suburb in second battle for Istanbul	0
13-May	APW	Brazil's Bolsonaro to Appoint Moro to Supreme Court	0
13-May	BES	Veja: Lula asks the STJ to comply with the rest of the triplex case at home	0
13-May	BES	Bolsonaro defends liberation of the direct sale of ethanol of the plants for stations	0
13-May	BES	Direct sale of ethanol to the stations can hurt tax collection, say distributors	0
14-May	BI	Turkey Out of Recession? Likely, But Risks Double-Dip	0
14-May	APW	Cyprus President Criticizes UK Minister Over Turkey Drilling	0
14-May	BN	*U.S. OPENS ANTIDUMPING PROBE OF TURKEY DRIED CHERRIES IMPORTS	0
14-May	ANS	Turchia, nessun problema nell'accordo su missili russi S-400	0
14-May	CTX	Turkish, Russian leaders discuss issues of Syria's Idlib	0
14-May	BFW	Saadet Party to Field Own Candidate in Istanbul Revote: NTV	1
14-May	BN	*SAADET PARTY TO FIELD OWN CANDIDATE IN ISTANBUL REVOTE: TRT	0
14-May	BN	Turkey Sells 1.73B Liras of 20.9% 2021 Bonds; Bid-Cover 1.47	1
14-May	BFW	Turkey's Erdogan to Meet Iraq PM on May 15: Presidency	0
14-May	BN	*IRAQ PRIME MINISTER TO VISIT TURKEY ON MAY 15	0
14-May	BN	*TURKEY TREASURY SELLS NET 1.67BLN LIRAS 2021 DEBT AT 25.31 %	1
14-May	BN	*TURKEY TREASURY GETS 2.55BLN LIRAS BIDS FOR 2021 DEBT	1
14-May	BN	EMEA 1Q GDP Forecast Steady in Past Week; Hungary Seen at 4.3%	0
14-May	BN	Turkey Risks Double-Dip Recession After First-Quarter Bounce (2)	0
14-May	GO6	Radio Pakistan: Turkey, Russia discuss reducing tension in Syria	0
14-May	BES	UOL Brazil: On the eve of the 1st strike, Bolsonaro cuts off budget cuts in the MEC	0
14-May	BFW	Brazil’s Bolsonaro Discuss Tax Brackets with Guedes: Spokesman	0
14-May	BES	Valor: House convokes minister on day of demonstrations for Education	0
14-May	BFW	*BRAZIL SECURITY CABINET MONITORING STUDENT PROTESTS WED.: GOVT	0
14-May	BES	Veja: National stoppage of Education is scheduled for this Wednesday	1
14-May	BFW	*BRAZIL PRESIDENT BOLSONARO TALKED TO MACRI THIS AFTERNOON: GOVT	0
14-May	BFW	Brazil Income Tax Table Review Would Cost BRL50b-BRL60b: Guedes	1
14-May	BFW	Brazil House Speaker Sees Pension Bill Approved by Sept: Folha	1
14-May	BES	UOL Brazil: House will not vote MPs this week, says government leader in Congress	0
14-May	BES	DEM and PP leaders refuse invitation to meet Bolsonaro	0
14-May	BES	Folha: Guedes defends government with 10 ministries and 'very little ones'	0
14-May	BFW	*BRAZIL HOUSE SPEAKER SEES PENSION BILL APPROVED BY SEPT: FOLHA	0
14-May	BFW	*BRAZIL'S GUEDES: ARGENTINA FAILED TO CARRY OUT NEEDED REFORMS	0
14-May	DPA	Brazil's ex-president Temer to be released from preventive custody	0
15-May	BI	TURKEY INSIGHT: Recession May Be Over, But Risks Double-Dip (1)	1
15-May	CTX	Brazil's central bank warns of halt in economic recovery	1
15-May	EPN	Las dudas en México y Brasil frenan el crecimiento de América Latina	0
15-May	NTX	Banco Central ve posible retroceso del PIB brasileño en primer trimestre	1
15-May	BFW	Brazil Govt Says It Will Not Cancel Education Budget Freeze	1
15-May	BFW	*BRAZIL GOVT SAYS IT WILL NOT CANCEL EDUCATION BUDGET FREEZE	0
15-May	CTX	Turkish, Iraqi leaders sign military cooperation agreement	0
15-May	CTX	Turkey, Russia agree to set up joint working group for Syria's	0
15-May	BFW	Turkey Ready To Fix Export Kirkuk-Ceyhan Pipeline	0
15-May	APW	Turkish, Iraqi Leaders Discuss Military Cooperation	0
15-May	APW	Greek Court Clears 9 Jailed Before Erdogan Visit	0
15-May	APW	Greek Court: 9 Jailed Ahead of Erdogan Visit Not Terrorists	0
15-May	DPA	Turkey drops terrorism charges against journalist and lawmaker	0
15-May	GO8	ForMinistry (TR): Foreign Minister Mevlüt Çavuşoğlu attended Turkey Talks program organized by Presidency for Turks Abroad	0
15-May	ANS	Migranti: 636 fermati in Turchia, erano diretti in Europa	0
15-May	APW	Kosovo Report Blames President for Turks' Deportation	0
15-May	GO7	In Turkey they discussed the implicit measures in economic blockade against the country	1
15-May	ANS	Siria: intesa Putin-Erdogan per affrontare crisi Idlib	0
15-May	ANS	Siria: media, leader opposizione vede ministro esteri turco	0
15-May	BN	Turkey's 12-Month Budget Deficit Exceeds 100 Billion Liras	1
15-May	BN	Turkish Spending Spree Drags On After Election as Deficit Widens	1
15-May	BES	Mourão says that there was 'political exploration' against Bolsonaro government in protest of education	0
15-May	BES	Value: Bolsonaro: There may be gain for Brazil in US trade war	1
15-May	BES	BC Politico: Weintraub confirms that it received a call from Bolsonaro, but said that conversation was	0
15-May	SBN	Protestas estudiantiles se suman a problemas de Bolsonaro	0
15-May	BES	Value: Protestors unite in all states against cuts in education	0
15-May	BN	Major Nationwide Protests Add to Bolsonaro’s Reform Headaches	0
15-May	BFW	*ELETROPAULO APPROVES SALE OF BRL1.50B LOCAL NOTES	1
15-May	BFW	*IBOVESPA OPTIONS EXPIRING TODAY TRADE BRL1.52B: EXCHANGE	0
15-May	NTX	Bolsonaro insulta a los miles que protestan por recortes a la educación	0
15-May	BFW	Real Takes a Hit as Brazil Traders Catch Up on Pile of Bad News	1
16-May	GO6	MPOB: Brazil soy exports to China fall 13% in 2019 - report	0
16-May	BFW	Norsk Hydro Says Brazil Court Lifts 1 Output Embargo on Alunorte	0
16-May	BN	*NORSK HYDRO: BRAZIL COURT LIFTS 1 OF 2 OUTPUT EMBARGOS	0
16-May	BFW	Brazil’s Flavio Bolsonaro Denies Magazine Claim on His Assets	0
16-May	BFW	*BRAZIL'S FLAVIO BOLSONARO DENIES MAGAZINE CLAIM ON HIS ASSETS	0
16-May	BES	See: EXCLUSIVE: Flávio Bolsonaro bought 19 properties for $ 9 million, says MP	0
16-May	BES	BC Politico: Bus is set on fire in Rio after dispersion of act against contingency; group clashed with PM	0
16-May	CTX	Spotlight: Turkey deepens ties with Iraq amid regional	1
16-May	GO8	ForMinistry (TR): Visit of Foreign Minister Mevlüt Çavuşoğlu to Latvia, 16 May 2019	0
16-May	BN	Developed Economies 2Q CPI Forecast Steady; Spain Up to 1.2%	0
16-May	APW	Turkey Allows Lawyers to Visit Jailed Kurdish Rebel Leader	0
16-May	BFW	Gazprom's Exports to EU, Turkey Jan. 1-May 15 Fell 7.3% Y/y	0
16-May	BN	*GAZPROM EXPORTED 72.3BCM TO EU, TURKEY ON JAN.1-MAY 15	0
16-May	BN	*TURKISH FOREIGN MINISTER TO VISIT CUBA MAY 17-18	0
16-May	GO8	Rep of Turkey CB: Survey of Expectations - Data - May 2019 May 16, 2019, 2:30:00 PM	0
16-May	CTX	Chinese state councilor meets Turkish Deputy Foreign Minister	0
16-May	BN	Turkish Central Bank May Survey 12-Month CPI Estimate 15.48%	1
16-May	BN	Foreigners Sold $555 Million Turkish Securities Last Week	1
16-May	BFW	Turkey Year-End USDTRY Est. Climbs in Central Bank Survey	0
16-May	BN	Turkey Gross Foreign Exchange Reserves Rose to $73.0 Billion	0
16-May	BN	Turkish Residents’ FX Deposits Rose $2.0 Billion Last Week	1
16-May	BN	*BOLSONARO: ECONOMY IS NOT GOING WELL, I WON'T FOOL ANYONE	1
16-May	BN	*BOLSONARO: DEMONSTRATORS WERE USED BY POLITICAL INTERESTS	0
16-May	BN	*BOLSONARO: PROTESTS YESTERDAY WERE ABOUT LULA NOT EDUCATION	0
16-May	BN	*BOLSONARO: WITH GREATER PRODUCTION WE WILL CUT PRICE OF FUEL	1
16-May	BN	*BOLSONARO: GOV KNOWS HARD TO CUT TAXES W/ STATES STRUGGLING	1
16-May	BFW	EM Day Ahead: Thai Reserves; Russia Trade Balance; Brazil CPI	0
16-May	APW	Brazil's President Blasts Media, Prosecutors Over Probe	0
16-May	SMP	Brazil eyes more food sales to China	0
16-May	EDG	Itau Unibanco Holding S.A.: 6-K 2019/05/16	0
16-May	APW	Brazil Prosecutor's Office Seeks Suspension of Gun Decree	0
16-May	APW	Brazil's President Says Investigators Aim At Son to Hit Him	0
16-May	BN	*FITCH SAYS PENSION REFORM ALONE DOESN'T SOLVE BRAZIL PROBLEMS	1
16-May	BN	*BRAZIL FUEL PRICES TO DROP W/END OF PETROBRAS MONOPOLY: GUEDES	1
16-May	BNA	Brazil Tax Agency Updates Digital Tax Bookkeeping System	0
17-May	BN	Trump Cuts Tariffs on Turkish Steel Imports in Half, to 25%	1
17-May	BFW	Turkish Lira Moves on Tariff News as Politics in Play: Fujitomi	1
17-May	BFW	*U.S. TO REDUCE TARIFFS ON TURKISH STEEL IMPORTS TO 25%	0
17-May	BFW	*U.S. TO IMPOSE 25% AD VALOREM TARIFF ON TURKISH STEEL IMPORTS	0
17-May	BN	Bloomberg’s Week in Pictures	0
17-May	CTX	Turkish gov't submits draft bill for recovering incentives	1
17-May	BNA	Turkey Gazettes Decision Amending Banking, Insurance Transaction Tax Rate	1
17-May	ANS	Turchia: in corso preparazione base militare per F-35	0
17-May	ANS	Turchia a Ue-Onu, trivellazioni Mediterraneo nostro diritto	0
17-May	BFW	Turkey Regulator Says Banks Should Encourage Lira Savings	0
17-May	BFW	*TURKEY REGULATOR SAYS BANKS SHOULD ENCOURAGE LIRA SAVINGS	0
17-May	BN	Turkey Protests U.S. After Trump Ends Key Trade Preferences	1
17-May	NYT	Risk to Turkey’s Economy Deepens With New Istanbul Election	1
17-May	BN	Turkey Economy Bill Doesn't Allow Treasury to Tap Reserves	1
17-May	BN	*TURKEY RULING PARTY AKP SENDS ECONOMY BILL TO PARLIAMENT	0
17-May	BFW	*NEW TURKEY BILL DOESN'T ALLOW CENBANK RESERVE BOOST TO TREASURY	0
17-May	BFW	Aselsan Gets 450m Liras Order From Turkish Govt	0
17-May	GO8	BDDK: 17.05.2019 - Turkish Banking Sector Main Indicators - 2019 March	1
17-May	GO8	Rep of Turkey CB: Residential Property Price Index - Monthly Developments	1
17-May	GO8	Rep of Turkey CB: Short Term External Debt Statistics - Data	1
17-May	FTI	FastFT: US cuts Turkish steel tariffs by half to 25% 	1
17-May	GO5	EU Commission: EU Facility for Refugees in Turkey: solid progress in supporting refugees	0
17-May	BFW	U.S. Cutting Tariffs on Turkish Steel `Positive,' Minister Says	0
17-May	BES	Poder360: Câmara and Centrão assume prominence in Social Security in absentia of the government	0
17-May	APW	Brazil's Environment Minister Challenges Amazon Fund	0
17-May	BES	UOL Brazil: Bolsonaro distributes text that speaks in Brazil 'ungovernable' out of conchavos	0
17-May	BN	Brazil Fixer-in-Chief Heads to China to Patch Up Key Partnership	0
17-May	BFW	Brazilian Soybean Sales Boom Amid Trade War, Currency Slump	0
17-May	BN	Trade War Angst Roils Market as Assets Extend Losses: EM Review	0
17-May	BFW	Brazil Speaker Says He Seeks Quick Vote on Sanitation Bill	0
17-May	BFW	*BRAZIL SPEAKER SAYS HE SEEKS QUICK VOTE ON SANITATION BILL	0
17-May	BFW	*BRAZIL SPEAKER: WE MUST PASS SANITATION BILL	0
17-May	BFW	Brazil's Guedes Says He's Not Worried About GDP Estimates Cut	1
17-May	BN	*BRAZIL HOUSE SPEAKER SEES PENSION BILL VOTE IN JUNE, EARLY JULY	1
17-May	BN	*BRAZIL'S GUEDES SAYS HE'S NOT CONCERNED ABOUT '19 GDP EST. CUT	0
17-May	BNA	Brazil Tax Agency Updates Digital Accounting Bookkeeping Program	0
17-May	BN	*BRAZIL'S GUEDES: PENSION REFORM TO SOLVE FISCAL, GROWTH ISSUES	1
18-May	BN	Erdogan Says Russia May Bring Forward S-400 Delivery From July	0
18-May	BN	*TURKEY PRESIDENT RECEP TAYYIP ERDOGAN SPEAKS IN ISTANBUL	0
18-May	BFW	*ERDOGAN:IT IS OUT OF QUESTION FOR TURKEY TO STEP BACK ON S-400	0
18-May	FTI	FastFT: US cuts Turkish steel tariffs by half to 25% 	0
18-May	ERO	Penitentiary Institutions of Spain inaugurates the program against jihadist radicalization in prisons in Turkey	0
18-May	NYT	Erdogan's Extreme Efforts to Shore Up Lira May Backfire, Critics Fear	0
18-May	NYT	Risk to Turkey’s Economy Deepens With New Istanbul Election	0
18-May	WPT	One Way Out: Pastors in Brazil Converting Gang Members on YouTube	0
18-May	FTI	Big Apple sours for Brazil's leader in need of investment friends	0
18-May	BN	Globalia Plans New Airline in Brazil: Infrastructure Minister	0
18-May	BN	Brazil’s Bolsonaro Seeks to Nix Petrobras Contract With McLaren	0
18-May	BN	Brazil Fixer-in-Chief Heads to China to Mend Relations (Correct)	0
18-May	BES	Congress takes charge of reform proposals	1
18-May	BES	Core articulates to reduce executive powers	0
18-May	GO7	Uruguay Republic: Bolsonaro believes that the investigation of his son seeks to harm him	0
18-May	CTX	Brazil will see resumption of growth after approval of pension	1
18-May	BN	On ‘Joesley Day,’ JBS Stronger Than Ever But Brazil Still Hurts	0
19-May	PTI	Turkey says to produce S-500s with Russia after S-400 missile deal	0
19-May	ANS	Libia: ministero Esteri dell'Est denuncia ingerenza Turchia	0
19-May	GO6	Radio Pakistan: Turkey to produce S-500s with Russia after S-400 deal: Erdogan	0
19-May	PTI	Ozil dines with Turkey's Erdogan during Ramadan iftar	0
19-May	CTX	Turkey, Russia to discuss joint production of S-500 defense	0
19-May	DPA	Oezil joins Turkish President Erdogan in breaking fast	0
19-May	ANS	Migranti: Viminale, Onu pensi a Turchia e Corea Nord (2)	0
